2.0,2.0,10.0,0.05,0.25,1000,10,3
2.0,2.0,10.0,0.05,0.25,1000,20,3
2.0,2.0,10.0,0.05,0.25,1000,50,3
2.0,2.0,10.0,0.05,0.25,1000,100,3
2.0,2.0,10.0,0.05,0.25,1000,10,5
2.0,2.0,10.0,0.05,0.25,1000,20,5
2.0,2.0,10.0,0.05,0.25,1000,50,5
2.0,2.0,10.0,0.05,0.25,1000,100,5
